"Source:","http://www.lib.berkeley.edu/MRC/imagesafam.html"
"The Movies, Race, and Ethnicity"
"Black Legion (1936)","Directed by Archie L. Mayo. Cast: Humphrey Bogart, Dick Foran,Erin O'Brien-Moore, Ann Sheridan. In this first leading role in amajor movie for Humphrey Bogart, he plays a factory worker,disappointed at not being promoted, who joins a Ku Klux Klan-likegroup. Threats surrounded the making of the movie, but the studiopersisted, creating a bold, torn-from-the-headlines expose of theorganization fueled by fear, ignorance and hate -- a nation of""free, white, 100% Americans."" 83 min. 
        â€¢149; Ѭ href=""http://us.imdb.com/Title?0027367"">Creditsand other information from the Internet Movie DatabaseЖ
        
          Reviews and articles:
          â€¢149;Birdwell, Michael E. ""Black Legion."" In:Celluloid soldiers : the Warner Bros. campaign againstNazism / Michael E. Birdwell. New York : New YorkUniversity Press, c1999. (Main (Gardner) Stacks PN1999.W3B57 1999)
          â€¢149;""Black legion.""Commonweal v. 25 (January22 1937) p. 360
          â€¢149;""Black legion.""Literary Digest v. 123(January 16 1937) p. 23
          â€¢149;""Black legion."" The Nation v. 144(January 30 1937) p. 137
          â€¢149;""Black legion."" The New Republic v. 90(February 17 1937) p. 47-8
          â€¢149;""Black legion."" Time v. 29 (January 251937) p. 46
        
      ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+X127"">DVD X127Ж","The Movies, Race, and Ethnicity","African Americans","Representations of African Americans in Mainstream and IndependentHollywood","1930 - 1939"
"The Green Pastures (1936)","
        Directed by Marc Connelly and William Keighley. Cast: RexIngram, Eddie Anderson, Oscar Polk, Frank Wilson, Hall JohnsonChoir. All-back cast in Marc Connelly fable portrays the storyof God in His heaven and his people on earth as told to a groupof Sunday school children. Special DVD features: Commentary byactor LeVar Burton and Black Cultural scholars Herb Boyd and EdGuerrera; 2 vingage musical shorts: ""Rufus Jones forpresident"", featuring Ethel Waters and 7-year-old Sammy DavisJr.; ""An all-colored vaudeville show"", featuring Adelaide Halland the Nicholas Brothers; theatrical trailer. 90 min. 
        
          
        
      â€¢149; Ѭhref=""http://us.imdb.com/title/tt0027700/"">Credits andother information from the Internet Movie DatabaseЖ
            
              Reviews and articles:
              â€¢149;Cripps, Thomas. ""Black Music, WhiteMovies."" In: Slow fade to black : the Negro inAmerican film, 1900-1942 / Thomas Cripps.Oxford ; New York : Oxford University Press, c1993.(Ѭhref=""http://sunsite.berkeley.edu:8080/librarysurvey/library.survey.logic?refUrl=http%3A%2F%2Fsite%2Eebrary%2Ecom%2Flib%2Fberkeley%2FDoc%3Fid%3D10085376"">Full-textavailable onlineЖ [UC Berkeley users only]; Print:Main (Gardner) Stacks; Moffitt PN1995.9.N4 C71993)
              â€¢149;Morris, G. ""Thank God for Uncle Tom:Race and Religion Collide in The Green Pastures.""Bright Lights Films Journal, February 2008 |Issue 59 Ѭhref=""http://www.brightlightsfilm.com/59/59greenpastures.html"">Full-textof this article / review is available: Ж
              â€¢149;Weisenfeld, Judith. ""'De Lawd' a NatchelMan"": The Green Pastures in the American CulturalImagination."" In: Hollywood be thy name :African American religion in American film,1929-1949 Berkeley : University of CaliforniaPress, c2007. (MAIN: PN1995.9.N4 W45 2007)
              â€¢149;Winokur, Mark. ""The Green Pastures as anallegory of Accommodation: Christ, Race, and theAll-Black Musical."" Film & History 199525(1-2): 6-16. Ѭhref=""http://search.ebscohost.com/login.aspx?direct=true&db=f3h&AN=16900087&site=ehost-live"">Full-textof this article / review is available: UC usersonlyЖ
            
          Reviews and articles:â€¢149;Cripps, Thomas. ""Black Music, WhiteMovies."" In: Slow fade to black : the Negro inAmerican film, 1900-1942 / Thomas Cripps.Oxford ; New York : Oxford University Press, c1993.(Ѭhref=""http://sunsite.berkeley.edu:8080/librarysurvey/library.survey.logic?refUrl=http%3A%2F%2Fsite%2Eebrary%2Ecom%2Flib%2Fberkeley%2FDoc%3Fid%3D10085376"">Full-textavailable onlineЖ [UC Berkeley users only]; Print:Main (Gardner) Stacks; Moffitt PN1995.9.N4 C71993)â€¢149;Morris, G. ""Thank God for Uncle Tom:Race and Religion Collide in The Green Pastures.""Bright Lights Films Journal, February 2008 |Issue 59 Ѭhref=""http://www.brightlightsfilm.com/59/59greenpastures.html"">Full-textof this article / review is available: Жâ€¢149;Weisenfeld, Judith. ""'De Lawd' a NatchelMan"": The Green Pastures in the American CulturalImagination."" In: Hollywood be thy name :African American religion in American film,1929-1949 Berkeley : University of CaliforniaPress, c2007. (MAIN: PN1995.9.N4 W45 2007)â€¢149;Winokur, Mark. ""The Green Pastures as anallegory of Accommodation: Christ, Race, and theAll-Black Musical."" Film & History 199525(1-2): 6-16. Ѭhref=""http://search.ebscohost.com/login.aspx?direct=true&db=f3h&AN=16900087&site=ehost-live"">Full-textof this article / review is available: UC usersonlyЖ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD5066"">DVD5066Ж","The Movies, Race, and Ethnicity","African Americans","Representations of African Americans in Mainstream and IndependentHollywood","1930 - 1939"
"Show BoatЖ (1936)","Directed by James Whale. Cast: Irene Dunne, Allan Jones,Charles Winninger, Paul Robeson, Helen Morgan, Helen Westley. Amusical which celebrates the loves and heartbreaks of a Mississippiriverboat troupe, starting with a young girl whose heart is stolenby a dashing gambler. Presents timeless songs and an equallytimeless outcry against racial bigotry. Includes the memorableperformance of Paul Robeson singing ""Ol' man river."" 110 min.
        â€¢149; Ѭ href=""http://us.imdb.com/Title?0028249"">Creditsand other information from the Internet Movie DatabaseЖ
        
          â€¢149;Awards & Honors
          â€¢149;Ѭ href=""http://www.loc.gov/film/"">NationalFilm Registry SelectionЖ
          See also:
          â€¢149;Ѭ href=""#showboat51"">1951 version of ShowBoatЖ
        
          Reviews and articles:
          â€¢149;Ohmer, Susan. ""Only Make Believe."" In:American cinema of the 1930s : themes and variations/ edited by Ina Rae Hark. New Brunswick, N.J. : RutgersUniversity Press, c2007. (Ѭhref=""http://sunsite.berkeley.edu:8080/librarysurvey/library.survey.logic?refUrl=http%3A%2F%2Fsite%2Eebrary%2Ecom%2Flib%2Fberkeley%2FDoc%3Fid%3D10214186"">Fulltext available onlineЖ (UCB users only); Print: Main(Gardner) Stacks PN1993.5.U6 A85735 2007)
          â€¢149;Smyth, J. E. ""Making Believe: Show Boat, Race,and Romance, 1925-1957."" In: Edna Ferber's Hollywood :American fictions of gender, race, and history / J.E.Smyth ; foreword by Austin : University of Texas Press,2010. (Ѭhref=""http://site.ebrary.com/lib/berkeley/Doc?id=10351554"">Fulltext available onlineЖ (UC Berkeley users only); Print:Main (Gardner) Stacks PS3511.E46 Z895 2010)
        
        
        
        
      ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/evhs+999:3206"">vhs 999:3206Ж","The Movies, Race, and Ethnicity","African Americans","Representations of African Americans in Mainstream and IndependentHollywood","1930 - 1939"
"Big Fella (1937)","
        Directed by J. Elder Wills. Featuring Paul Robeson, ElisabethWelch, Eldon Grant, Roy Emerton, Marcelle Rogez. A classicmusical celebrating the legendary actor, singer and activistPaul Robeson. Joe, a dockworker in Marseilles, finds a missingboy and takes him to stay with a local cafe singer, Mirandawhere they both become surrogate parents to the child. 73 min.
        
          
        
      â€¢149;Ѭhref=""http://us.imdb.com/title?0028629"">Credits andother information from the Internet Movie DatabaseЖ
            
              Reviews and articles:
              â€¢149;Paul Robeson : essays on his life andlegacy Edited by Joseph Dorinson and WilliamPencak. Jefferson, N.C. : McFarland, 2002. (MainStack E185.97.R63.P375 2002; PFA PN2287.R59.P382002)
              â€¢149;Thompson, Clifford. Cineaste""Race in contemporary American cinema: Part 9--Wehardly knew ye: Four early films of Paul Robeson.""1998. Vol. 23, Iss. 4; pg. 24, 2 pgs Ѭhref=""http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&res_dat=xri:iipa:&rft_dat=xri:iipa:article:citation:iipa00100545"">Full-textof this article / review is available: UC usersonlyЖ
            
          Reviews and articles:â€¢149;Paul Robeson : essays on his life andlegacy Edited by Joseph Dorinson and WilliamPencak. Jefferson, N.C. : McFarland, 2002. (MainStack E185.97.R63.P375 2002; PFA PN2287.R59.P382002)â€¢149;Thompson, Clifford. Cineaste""Race in contemporary American cinema: Part 9--Wehardly knew ye: Four early films of Paul Robeson.""1998. Vol. 23, Iss. 4; pg. 24, 2 pgs Ѭhref=""http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&res_dat=xri:iipa:&rft_dat=xri:iipa:article:citation:iipa00100545"">Full-textof this article / review is available: UC usersonlyЖ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+167"">DVD 167Ж","The Movies, Race, and Ethnicity","African Americans","Representations of African Americans in Mainstream and IndependentHollywood","1930 - 1939"
"Jerico (UK, 1937)","Directed by Thornton Freeland. Cast: Paul Robeson, HenryWilcoxon, Wallace Ford. Paul Robeson is in fine voice in thismusical drama about a GI who, after he accidentally kills a man,escapes into the desert where he joins an African tribe to avoidpunishment. 75 min. ; also supplement on 
        â€¢149; Ѭhref=""http://www.imdb.com/title/tt0029064/"">Credits andother information from the Internet Movie DatabaseЖ
        See also:
        
          â€¢149;Paul Robeson : essays on his life andlegacy Edited by Joseph Dorinson and William Pencak.Jefferson, N.C. : McFarland, 2002. (Main StackE185.97.R63.P375 2002; PFA PN2287.R59.P38 2002)
          â€¢149;Thompson, Clifford. ""Race in contemporaryAmerican cinema: Part 9--We hardly knew ye: Four earlyfilms of Paul Robeson."" Cineaste 1998. Vol. 23, Iss.4; pg. 24, 2 pgs Ѭhref=""http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&res_dat=xri:iipa:&rft_dat=xri:iipa:article:citation:iipa00100545"">Full-textof this article / review is available: UC users onlyЖ
        
      ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+7282"">DVD 7282Ж; Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVDX6585"">DVDX6585Ж","The Movies, Race, and Ethnicity","African Americans","Representations of African Americans in Mainstream and IndependentHollywood","1930 - 1939"
"Littlest Rebel (1937)","Directed by David Butler. Cast: Shirley Temple, John Boles,Bill Robinson, Steppin Fetchit. Civil War saga set in the OldSouth. A case study in 30's and 40's Hollywoods fondness formammies, Toms, and happy, childlike colored folk. Features anastonishing sequence in which Shirley dons blackface to escape fromUnion soldiers. 
        â€¢149; Ѭhref=""http://www.imdb.com/title/tt0026641/"">Credits andother information from the Internet Movie DatabaseЖ
        
          Reviews and articles:
          â€¢149;DuCille, Ann. ""The Shirley Temple of myfamiliar."" Transition. Spring 1997. , Iss. 73; pg.10, 23 pgsѬhref=""http://www.jstor.org/stable/2935441"">Full-text ofthis article / review is available: UC users onlyЖ
          â€¢149;Hark, Ina Rae. ""Movies and the Resistance toTyranny."" In: American cinema of the 1930s : themes andvariations / edited by Ina Rae Hark. New Brunswick,N.J. : Rutgers University Press, c2007. (Ѭhref=""http://sunsite.berkeley.edu:8080/librarysurvey/library.survey.logic?refUrl=http%3A%2F%2Fsite%2Eebrary%2Ecom%2Flib%2Fberkeley%2FDoc%3Fid%3D10214186"">Fulltext available onlineЖ (UCB users only); Print: Main(Gardner) Stacks PN1993.5.U6 A85735 2007)
          â€¢149;Orr Vered, Karen. ""White and Black in Black andWhite: Management of Race and Sexuality in the Coupling ofChild-Star Shirley Temple and Bill Robinson."" VelvetLight Trap Spring97 Issue 39, p52-65, 14p, Ѭhref=""http://go.galegroup.com/ps/i.do?id=GALE%7CA90190444&v=2.1&u=ucberkeley&it=r&p=LitRC&sw=w"">Full-textof this article / review is available: UC users onlyЖ
        
      ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+6038"">DVD 6038Ж","The Movies, Race, and Ethnicity","African Americans","Representations of African Americans in Mainstream and IndependentHollywood","1930 - 1939"
"The Adventures of Huckleberry Finn (1939)","
        Performers: Mickey Rooney, Walter Connolly, William Frawley.Clarence Muse plays Jim"" as what Donald Bogel has characterizedas the ""archtypical tom."" (Bogle, Donald. Toms, Coons,Mulattoes, Mammies, and Bucks: An Interpretive History ofBlacks in American Films / Donald Bogle. New expanded ed.New York: Continuum, 1989) 89 min. ; 
        
          
          
        
      See also:â€¢149;Born to Trouble: The Adventures ofHuckleberry Finn. ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+X1794"">DVD X1794Ж; Ѭ href=""http://oskicat.berkeley.edu/search~S1?/evhs+999:90"">vhs 999:90Ж; Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eVideo%2FC+6910"">Video/C 6910Ж","The Movies, Race, and Ethnicity","African Americans","Representations of African Americans in Mainstream and IndependentHollywood","1930 - 1939"
"Gone With the Wind (1939)","Directed by Victor Fleming, et al. Cast: Clark Gable, VivienLeigh, Leslie Howard, Olivia de Havilland, Thomas Mitchell, BarbaraO'Neill, Evelyn Keyes, Ann Rutherford, Hattie McDaniel, ButterflyMcQueen, Carroll Nye, Laura Hope Crews, Ona Munson. As the Southfinally crumbles down around her, Scarlett devises a way toovercome starvation in order save herself and her family during thewar and the following years of reconstruction. Cast: Clark Gable,Vivien Leigh, Leslie Howard, Olivia de Havilland, Thomas Mitchell,Barbara O'Neill, Evelyn Keyes, Ann Rutherford, Hattie McDaniel,Butterfly McQueen, Carroll Nye, Laura Hope Crews, Ona Munson. special features: (Disc 4: about the cast) ""Melanie remembers:reflections by Olivia de Havilland"" exclusive 2004 documentary ;two insightful profiles ""Gable: the king remembered"" and ""VivienLeigh: Scarlett and beyond"" ; the supporting players: cameoportraits of an unforgettable ensemble.Discs 1-2: Feature film --Disc 3: About the movie -- Disc 4: About the cast. Based on thenovel by Margaret Mitchell.; ; 
        â€¢149; Ѭhref=""http://www.imdb.com/title/tt0031381/"">Credits andother information from the Internet Movie DatabaseЖ
        â€¢149;Awards & Honors
        
          â€¢149;Academy Awards - Best Picture; Best Director;Best Actress (Vivien Leigh); Best Supporting Actress(Hattie McDaniel)
          â€¢149;New York Film Critics Circle Awards - BestActress
          â€¢149;Ѭ href=""http://www.loc.gov/film/"">NationalFilm Registry SelectionЖ
        
      ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD3133+"">DVD3133 Ж; Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+3133"">DVD 3133Ж; Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+100"">DVD 100Ж; Ѭ href=""http://oskicat.berkeley.edu/search~S1?/evhs999:142"">vhs999:142Ж","The Movies, Race, and Ethnicity","African Americans","Representations of African Americans in Mainstream and IndependentHollywood","1930 - 1939"
"The French Way (Fausse Alerte) (1940)","
        Director, Jacques de Baroncelli. Cast: Josephine Baker,Micheline Presle, George Marchal, Raymond Aimos, Jean Tissier,Gabrielle Dorziat, Saturnin Fabre, Marguerite Perry, LucienBaroux. A rare wartime musical comedy featuring Josephine Bakeras a Parisian cabaret singer who assists two lovers in the faceof their parents' disapproval while trying to re-open hernightclub. Includes Baker and chorus girls in cabaretrehearsals and performances. 74 min. 
        
          â€¢149;Ѭhref=""http://us.imdb.com/title/tt0032459/"">Credits andother information from the Internet Movie DatabaseЖ
        
      ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eVideo%2FC+999:3496"">Video/C 999:3496Ж","The Movies, Race, and Ethnicity","African Americans","Representations of African Americans in Mainstream and IndependentHollywood","1940 - 1949"
"Son of Ingagi (1940)","Directed by Richard C. Kahn; written by Spencer Williams. Cast:Zack Williams, Laura Bowman, Alfred Grant, Spencer Williams, DaisyBuford. A huge, horrifying ape creature is hidden in the laboratoryof a sinster old house. The monster is the creation of Dr. HelenJackson, a scientist who dabbles in the world of black magic andmysticism. Jackson experiments with a strange potion thattransforms the beast-man into a maniacal, uncontrolled killer. Twonewlyweds, who are guests in the doctor's home, are soon trapped bythe hideous creature. An independently produced horror filmfeaturing an all-black cast. 61 min. ; also 
        â€¢149;Ѭ href=""http://www.imdb.com/title/tt0033075/"">Creditsand other information from the Internet Movie DatabaseЖ
        
          Reviews and articles:
          â€¢149;Cripps, Thomas. ""The Films of Spencer Williams.""Black American Literature Forum, Vol. 12, No. 4(Winter, 1978), pp. 128-134 Ѭhref=""http://www.jstor.org/stable/3041505"">Full-text ofthis article / review is available: UC users onlyЖ
        
      ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+X787"">DVD X787Ж; Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVDX1639"">DVDX1639Ж","The Movies, Race, and Ethnicity","African Americans","Representations of African Americans in Mainstream and IndependentHollywood","1940 - 1949"
"Bataan (1943)","Directed by Directed by Tay Garnett. Cast: Robert Taylor,George Murphy, Thomas Mitchell, Lloyd Nolan. WWII movie featuringwhat Ѭhref=""http://www.lib.berkeley.edu/MRC/AfricanAmBib.html#Toms"">DonaldBogleЖ has called the movies' representation of ""New Negro"" in themilitary (an increasingly sympathetic image in the war and post-waryears). Bataan features Kenneth Spencer as a black demolitionsexpert who figures prominantly and heroically in the action of themovie. 115 min. ; â€¢149;Ѭ href=""http://www.imdb.com/title/tt0035664/"">Creditsand other information from the Internet Movie DatabaseЖ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+3498"">DVD 3498Ж; Ѭ href=""http://oskicat.berkeley.edu/search~S1?/evhs+999:1258"">vhs 999:1258Ж","The Movies, Race, and Ethnicity","African Americans","Representations of African Americans in Mainstream and IndependentHollywood","1940 - 1949"
